i	sum_f	sum_d	real	error_f	error_d
26840000	2	2.684	2.684	0.254844	-3.69652e-08
26850000	2	2.685	2.685	0.255121	-3.69508e-08
26860000	2	2.686	2.686	0.255398	-3.69365e-08
26870000	2	2.687	2.687	0.255675	-3.69221e-08
26880000	2	2.688	2.688	0.255952	-3.69078e-08
26890000	2	2.689	2.689	0.256229	-3.68934e-08
26900000	2	2.69	2.69	0.256506	-3.68791e-08
26910000	2	2.691	2.691	0.256782	-3.68648e-08
26920000	2	2.692	2.692	0.257058	-3.68505e-08
26930000	2	2.693	2.693	0.257334	-3.68362e-08
26940000	2	2.694	2.694	0.25761	-3.68219e-08
26950000	2	2.695	2.695	0.257885	-3.68076e-08
26960000	2	2.696	2.696	0.25816	-3.67934e-08
26970000	2	2.697	2.697	0.258435	-3.67791e-08
26980000	2	2.698	2.698	0.25871	-3.67649e-08
26990000	2	2.699	2.699	0.258985	-3.67507e-08
27000000	2	2.7	2.7	0.259259	-3.67365e-08
27010000	2	2.701	2.701	0.259534	-3.67222e-08
27020000	2	2.702	2.702	0.259808	-3.67081e-08
27030000	2	2.703	2.703	0.260081	-3.66939e-08
27040000	2	2.704	2.704	0.260355	-3.66797e-08
27050000	2	2.705	2.705	0.260628	-3.66655e-08
27060000	2	2.706	2.706	0.260902	-3.66514e-08
27070000	2	2.707	2.707	0.261175	-3.66372e-08
27080000	2	2.708	2.708	0.261448	-3.66231e-08
27090000	2	2.709	2.709	0.26172	-3.6609e-08
27100000	2	2.71	2.71	0.261993	-3.65949e-08
27110000	2	2.711	2.711	0.262265	-3.65808e-08
27120000	2	2.712	2.712	0.262537	-3.65667e-08
27130000	2	2.713	2.713	0.262809	-3.65526e-08
27140000	2	2.714	2.714	0.26308	-3.65385e-08
27150000	2	2.715	2.715	0.263352	-3.65245e-08
27160000	2	2.716	2.716	0.263623	-3.65104e-08
27170000	2	2.717	2.717	0.263894	-3.64964e-08
27180000	2	2.718	2.718	0.264165	-3.64823e-08
27190000	2	2.719	2.719	0.264435	-3.64683e-08
27200000	2	2.72	2.72	0.264706	-3.64543e-08
27210000	2	2.721	2.721	0.264976	-3.64403e-08
27220000	2	2.722	2.722	0.265246	-3.64263e-08
27230000	2	2.723	2.723	0.265516	-3.64123e-08
27240000	2	2.724	2.724	0.265786	-3.63984e-08
27250000	2	2.725	2.725	0.266055	-3.63844e-08
27260000	2	2.726	2.726	0.266324	-3.63705e-08
27270000	2	2.727	2.727	0.266593	-3.63565e-08
27280000	2	2.728	2.728	0.266862	-3.63426e-08
27290000	2	2.729	2.729	0.267131	-3.63287e-08
27300000	2	2.73	2.73	0.267399	-3.63148e-08
27310000	2	2.731	2.731	0.267668	-3.63009e-08
27320000	2	2.732	2.732	0.267936	-3.6287e-08
27330000	2	2.733	2.733	0.268203	-3.62731e-08
27340000	2	2.734	2.734	0.268471	-3.62592e-08
27350000	2	2.735	2.735	0.268739	-3.62454e-08
27360000	2	2.736	2.736	0.269006	-3.62315e-08
27370000	2	2.737	2.737	0.269273	-3.62177e-08
27380000	2	2.738	2.738	0.26954	-3.62039e-08
27390000	2	2.739	2.739	0.269806	-3.61901e-08
27400000	2	2.74	2.74	0.270073	-3.61763e-08
27410000	2	2.741	2.741	0.270339	-3.61625e-08
27420000	2	2.742	2.742	0.270605	-3.61487e-08
27430000	2	2.743	2.743	0.270871	-3.61349e-08
27440000	2	2.744	2.744	0.271137	-3.61211e-08
27450000	2	2.745	2.745	0.271403	-3.61074e-08
27460000	2	2.746	2.746	0.271668	-3.60936e-08
27470000	2	2.747	2.747	0.271933	-3.60799e-08
27480000	2	2.748	2.748	0.272198	-3.60662e-08
27490000	2	2.749	2.749	0.272463	-3.60525e-08
27500000	2	2.75	2.75	0.272727	-3.60388e-08
27510000	2	2.751	2.751	0.272992	-3.60251e-08
27520000	2	2.752	2.752	0.273256	-3.60114e-08
27530000	2	2.753	2.753	0.27352	-3.59977e-08
27540000	2	2.754	2.754	0.273784	-3.5984e-08
27550000	2	2.755	2.755	0.274047	-3.59704e-08
27560000	2	2.756	2.756	0.274311	-3.59567e-08
27570000	2	2.757	2.757	0.274574	-3.59431e-08
27580000	2	2.758	2.758	0.274837	-3.59295e-08
27590000	2	2.759	2.759	0.2751	-3.59159e-08
27600000	2	2.76	2.76	0.275362	-3.59023e-08
27610000	2	2.761	2.761	0.275625	-3.58887e-08
27620000	2	2.762	2.762	0.275887	-3.58751e-08
27630000	2	2.763	2.763	0.276149	-3.58615e-08
27640000	2	2.764	2.764	0.276411	-3.58479e-08
27650000	2	2.765	2.765	0.276673	-3.58344e-08
27660000	2	2.766	2.766	0.276934	-3.58208e-08
27670000	2	2.767	2.767	0.277196	-3.58073e-08
27680000	2	2.768	2.768	0.277457	-3.57938e-08
27690000	2	2.769	2.769	0.277718	-3.57802e-08
27700000	2	2.77	2.77	0.277978	-3.57667e-08
27710000	2	2.771	2.771	0.278239	-3.57532e-08
27720000	2	2.772	2.772	0.278499	-3.57398e-08
27730000	2	2.773	2.773	0.278759	-3.57263e-08
27740000	2	2.774	2.774	0.279019	-3.57128e-08
27750000	2	2.775	2.775	0.279279	-3.56993e-08
27760000	2	2.776	2.776	0.279539	-3.56859e-08
27770000	2	2.777	2.777	0.279798	-3.56725e-08
27780000	2	2.778	2.778	0.280058	-3.5659e-08
27790000	2	2.779	2.779	0.280317	-3.56456e-08
27800000	2	2.78	2.78	0.280576	-3.56322e-08
27810000	2	2.781	2.781	0.280834	-3.56188e-08
27820000	2	2.782	2.782	0.281093	-3.56054e-08
27830000	2	2.783	2.783	0.281351	-3.5592e-08
27840000	2	2.784	2.784	0.281609	-3.55786e-08
27850000	2	2.785	2.785	0.281867	-3.55653e-08
27860000	2	2.786	2.786	0.282125	-3.55519e-08
27870000	2	2.787	2.787	0.282382	-3.55386e-08
27880000	2	2.788	2.788	0.28264	-3.55253e-08
27890000	2	2.789	2.789	0.282897	-3.55119e-08
27900000	2	2.79	2.79	0.283154	-3.54986e-08
27910000	2	2.791	2.791	0.283411	-3.54853e-08
27920000	2	2.792	2.792	0.283668	-3.5472e-08
27930000	2	2.793	2.793	0.283924	-3.54587e-08
27940000	2	2.794	2.794	0.28418	-3.54455e-08
27950000	2	2.795	2.795	0.284436	-3.54322e-08
27960000	2	2.796	2.796	0.284692	-3.54189e-08
27970000	2	2.797	2.797	0.284948	-3.54057e-08
27980000	2	2.798	2.798	0.285204	-3.53924e-08
27990000	2	2.799	2.799	0.285459	-3.53792e-08
28000000	2	2.8	2.8	0.285714	-3.5366e-08
28010000	2	2.801	2.801	0.285969	-3.53528e-08
28020000	2	2.802	2.802	0.286224	-3.53396e-08
28030000	2	2.803	2.803	0.286479	-3.53264e-08
28040000	2	2.804	2.804	0.286733	-3.53132e-08
28050000	2	2.805	2.805	0.286988	-3.53e-08
28060000	2	2.806	2.806	0.287242	-3.52869e-08
28070000	2	2.807	2.807	0.287496	-3.52737e-08
28080000	2	2.808	2.808	0.287749	-3.52606e-08
28090000	2	2.809	2.809	0.288003	-3.52474e-08
28100000	2	2.81	2.81	0.288256	-3.52343e-08
28110000	2	2.811	2.811	0.288509	-3.52212e-08
28120000	2	2.812	2.812	0.288762	-3.52081e-08
28130000	2	2.813	2.813	0.289015	-3.5195e-08
28140000	2	2.814	2.814	0.289268	-3.51819e-08
28150000	2	2.815	2.815	0.28952	-3.51688e-08
28160000	2	2.816	2.816	0.289773	-3.51557e-08
28170000	2	2.817	2.817	0.290025	-3.51427e-08
28180000	2	2.818	2.818	0.290277	-3.51296e-08
28190000	2	2.819	2.819	0.290529	-3.51166e-08
28200000	2	2.82	2.82	0.29078	-3.51036e-08
28210000	2	2.821	2.821	0.291032	-3.50905e-08
28220000	2	2.822	2.822	0.291283	-3.50775e-08
28230000	2	2.823	2.823	0.291534	-3.50645e-08
28240000	2	2.824	2.824	0.291785	-3.50515e-08
28250000	2	2.825	2.825	0.292035	-3.50385e-08
28260000	2	2.826	2.826	0.292286	-3.50256e-08
28270000	2	2.827	2.827	0.292536	-3.50126e-08
28280000	2	2.828	2.828	0.292786	-3.49996e-08
28290000	2	2.829	2.829	0.293036	-3.49867e-08
28300000	2	2.83	2.83	0.293286	-3.49737e-08
28310000	2	2.831	2.831	0.293536	-3.49608e-08
28320000	2	2.832	2.832	0.293785	-3.49479e-08
28330000	2	2.833	2.833	0.294035	-3.4935e-08
28340000	2	2.834	2.834	0.294284	-3.49221e-08
28350000	2	2.835	2.835	0.294533	-3.49092e-08
28360000	2	2.836	2.836	0.294781	-3.48963e-08
28370000	2	2.837	2.837	0.29503	-3.48834e-08
28380000	2	2.838	2.838	0.295278	-3.48705e-08
28390000	2	2.839	2.839	0.295527	-3.48577e-08
28400000	2	2.84	2.84	0.295775	-3.48448e-08
28410000	2	2.841	2.841	0.296023	-3.4832e-08
28420000	2	2.842	2.842	0.29627	-3.48192e-08
28430000	2	2.843	2.843	0.296518	-3.48063e-08
28440000	2	2.844	2.844	0.296765	-3.47935e-08
28450000	2	2.845	2.845	0.297012	-3.47807e-08
28460000	2	2.846	2.846	0.297259	-3.47679e-08
28470000	2	2.847	2.847	0.297506	-3.47551e-08
28480000	2	2.848	2.848	0.297753	-3.47424e-08
28490000	2	2.849	2.849	0.297999	-3.47296e-08
28500000	2	2.85	2.85	0.298246	-3.47168e-08
28510000	2	2.851	2.851	0.298492	-3.47041e-08
28520000	2	2.852	2.852	0.298738	-3.46913e-08
28530000	2	2.853	2.853	0.298984	-3.46786e-08
28540000	2	2.854	2.854	0.299229	-3.46659e-08
28550000	2	2.855	2.855	0.299475	-3.46532e-08
28560000	2	2.856	2.856	0.29972	-3.46405e-08
28570000	2	2.857	2.857	0.299965	-3.46278e-08
28580000	2	2.858	2.858	0.30021	-3.46151e-08
28590000	2	2.859	2.859	0.300455	-3.46024e-08
28600000	2	2.86	2.86	0.300699	-3.45897e-08
28610000	2	2.861	2.861	0.300944	-3.45771e-08
28620000	2	2.862	2.862	0.301188	-3.45644e-08
28630000	2	2.863	2.863	0.301432	-3.45518e-08
28640000	2	2.864	2.864	0.301676	-3.45391e-08
28650000	2	2.865	2.865	0.30192	-3.45265e-08
28660000	2	2.866	2.866	0.302163	-3.45139e-08
28670000	2	2.867	2.867	0.302407	-3.45013e-08
28680000	2	2.868	2.868	0.30265	-3.44887e-08
28690000	2	2.869	2.869	0.302893	-3.44761e-08
28700000	2	2.87	2.87	0.303136	-3.44635e-08
28710000	2	2.871	2.871	0.303379	-3.44509e-08
28720000	2	2.872	2.872	0.303621	-3.44383e-08
28730000	2	2.873	2.873	0.303864	-3.44258e-08
28740000	2	2.874	2.874	0.304106	-3.44132e-08
28750000	2	2.875	2.875	0.304348	-3.44007e-08
28760000	2	2.876	2.876	0.30459	-3.43882e-08
28770000	2	2.877	2.877	0.304831	-3.43757e-08
28780000	2	2.878	2.878	0.305073	-3.43631e-08
28790000	2	2.879	2.879	0.305314	-3.43506e-08
28800000	2	2.88	2.88	0.305556	-3.43381e-08
28810000	2	2.881	2.881	0.305797	-3.43257e-08
28820000	2	2.882	2.882	0.306037	-3.43132e-08
28830000	2	2.883	2.883	0.306278	-3.43007e-08
28840000	2	2.884	2.884	0.306519	-3.42882e-08
28850000	2	2.885	2.885	0.306759	-3.42758e-08
28860000	2	2.886	2.886	0.306999	-3.42633e-08
28870000	2	2.887	2.887	0.307239	-3.42509e-08
28880000	2	2.888	2.888	0.307479	-3.42385e-08
28890000	2	2.889	2.889	0.307719	-3.42261e-08
28900000	2	2.89	2.89	0.307958	-3.42137e-08
28910000	2	2.891	2.891	0.308198	-3.42013e-08
28920000	2	2.892	2.892	0.308437	-3.41889e-08
28930000	2	2.893	2.893	0.308676	-3.41765e-08
28940000	2	2.894	2.894	0.308915	-3.41641e-08
28950000	2	2.895	2.895	0.309154	-3.41517e-08
28960000	2	2.896	2.896	0.309392	-3.41394e-08
28970000	2	2.897	2.897	0.309631	-3.4127e-08
28980000	2	2.898	2.898	0.309869	-3.41147e-08
28990000	2	2.899	2.899	0.310107	-3.41024e-08
29000000	2	2.9	2.9	0.310345	-3.409e-08
29010000	2	2.901	2.901	0.310583	-3.40777e-08
29020000	2	2.902	2.902	0.31082	-3.40654e-08
29030000	2	2.903	2.903	0.311058	-3.40531e-08
29040000	2	2.904	2.904	0.311295	-3.40408e-08
29050000	2	2.905	2.905	0.311532	-3.40285e-08
29060000	2	2.906	2.906	0.311769	-3.40163e-08
29070000	2	2.907	2.907	0.312006	-3.4004e-08
29080000	2	2.908	2.908	0.312242	-3.39918e-08
29090000	2	2.909	2.909	0.312479	-3.39795e-08
29100000	2	2.91	2.91	0.312715	-3.39673e-08
29110000	2	2.911	2.911	0.312951	-3.3955e-08
29120000	2	2.912	2.912	0.313187	-3.39428e-08
29130000	2	2.913	2.913	0.313423	-3.39306e-08
29140000	2	2.914	2.914	0.313658	-3.39184e-08
29150000	2	2.915	2.915	0.313894	-3.39062e-08
29160000	2	2.916	2.916	0.314129	-3.3894e-08
29170000	2	2.917	2.917	0.314364	-3.38818e-08
29180000	2	2.918	2.918	0.314599	-3.38697e-08
29190000	2	2.919	2.919	0.314834	-3.38575e-08
29200000	2	2.92	2.92	0.315068	-3.38453e-08
29210000	2	2.921	2.921	0.315303	-3.38332e-08
29220000	2	2.922	2.922	0.315537	-3.38211e-08
29230000	2	2.923	2.923	0.315771	-3.38089e-08
29240000	2	2.924	2.924	0.316005	-3.37968e-08
29250000	2	2.925	2.925	0.316239	-3.37847e-08
29260000	2	2.926	2.926	0.316473	-3.37726e-08
29270000	2	2.927	2.927	0.316707	-3.37605e-08
29280000	2	2.928	2.928	0.31694	-3.37484e-08
29290000	2	2.929	2.929	0.317173	-3.37363e-08
29300000	2	2.93	2.93	0.317406	-3.37242e-08
29310000	2	2.931	2.931	0.317639	-3.37122e-08
29320000	2	2.932	2.932	0.317872	-3.37001e-08
29330000	2	2.933	2.933	0.318104	-3.36881e-08
29340000	2	2.934	2.934	0.318337	-3.3676e-08
29350000	2	2.935	2.935	0.318569	-3.3664e-08
29360000	2	2.936	2.936	0.318801	-3.3652e-08
29370000	2	2.937	2.937	0.319033	-3.364e-08
29380000	2	2.938	2.938	0.319265	-3.3628e-08
29390000	2	2.939	2.939	0.319496	-3.3616e-08
29400000	2	2.94	2.94	0.319728	-3.3604e-08
29410000	2	2.941	2.941	0.319959	-3.3592e-08
29420000	2	2.942	2.942	0.32019	-3.358e-08
29430000	2	2.943	2.943	0.320421	-3.3568e-08
29440000	2	2.944	2.944	0.320652	-3.35561e-08
29450000	2	2.945	2.945	0.320883	-3.35441e-08
29460000	2	2.946	2.946	0.321113	-3.35322e-08
29470000	2	2.947	2.947	0.321344	-3.35203e-08
29480000	2	2.948	2.948	0.321574	-3.35083e-08
29490000	2	2.949	2.949	0.321804	-3.34964e-08
29500000	2	2.95	2.95	0.322034	-3.34845e-08
29510000	2	2.951	2.951	0.322264	-3.34726e-08
29520000	2	2.952	2.952	0.322493	-3.34607e-08
29530000	2	2.953	2.953	0.322723	-3.34488e-08
29540000	2	2.954	2.954	0.322952	-3.34369e-08
29550000	2	2.955	2.955	0.323181	-3.34251e-08
29560000	2	2.956	2.956	0.32341	-3.34132e-08
29570000	2	2.957	2.957	0.323639	-3.34014e-08
29580000	2	2.958	2.958	0.323867	-3.33895e-08
29590000	2	2.959	2.959	0.324096	-3.33777e-08
29600000	2	2.96	2.96	0.324324	-3.33659e-08
29610000	2	2.961	2.961	0.324553	-3.3354e-08
29620000	2	2.962	2.962	0.324781	-3.33422e-08
29630000	2	2.963	2.963	0.325008	-3.33304e-08
29640000	2	2.964	2.964	0.325236	-3.33186e-08
29650000	2	2.965	2.965	0.325464	-3.33068e-08
29660000	2	2.966	2.966	0.325691	-3.3295e-08
29670000	2	2.967	2.967	0.325918	-3.32833e-08
29680000	2	2.968	2.968	0.326146	-3.32715e-08
29690000	2	2.969	2.969	0.326373	-3.32597e-08
29700000	2	2.97	2.97	0.326599	-3.3248e-08
29710000	2	2.971	2.971	0.326826	-3.32363e-08
29720000	2	2.972	2.972	0.327052	-3.32245e-08
29730000	2	2.973	2.973	0.327279	-3.32128e-08
29740000	2	2.974	2.974	0.327505	-3.32011e-08
29750000	2	2.975	2.975	0.327731	-3.31894e-08
29760000	2	2.976	2.976	0.327957	-3.31777e-08
29770000	2	2.977	2.977	0.328183	-3.3166e-08
29780000	2	2.978	2.978	0.328408	-3.31543e-08
29790000	2	2.979	2.979	0.328634	-3.31426e-08
29800000	2	2.98	2.98	0.328859	-3.31309e-08
29810000	2	2.981	2.981	0.329084	-3.31193e-08
29820000	2	2.982	2.982	0.329309	-3.31076e-08
29830000	2	2.983	2.983	0.329534	-3.3096e-08
29840000	2	2.984	2.984	0.329759	-3.30843e-08
29850000	2	2.985	2.985	0.329983	-3.30727e-08
29860000	2	2.986	2.986	0.330208	-3.30611e-08
29870000	2	2.987	2.987	0.330432	-3.30495e-08
29880000	2	2.988	2.988	0.330656	-3.30379e-08
29890000	2	2.989	2.989	0.33088	-3.30262e-08
29900000	2	2.99	2.99	0.331104	-3.30147e-08
29910000	2	2.991	2.991	0.331327	-3.30031e-08
29920000	2	2.992	2.992	0.331551	-3.29915e-08
29930000	2	2.993	2.993	0.331774	-3.29799e-08
29940000	2	2.994	2.994	0.331997	-3.29684e-08
29950000	2	2.995	2.995	0.33222	-3.29568e-08
29960000	2	2.996	2.996	0.332443	-3.29453e-08
29970000	2	2.997	2.997	0.332666	-3.29337e-08
29980000	2	2.998	2.998	0.332889	-3.29222e-08
29990000	2	2.999	2.999	0.333111	-3.29107e-08
